"","Species","Year","Week","Week.Sum","Year.Sum","fYear","Prop.Year","fSpecies"
"18158","Sea Lamprey",2007,25,0,0,"2007",0,"Sea Lamprey"
"18159","Sea Lamprey",2007,26,0,0,"2007",0,"Sea Lamprey"
"18160","Sea Lamprey",2007,27,0,0,"2007",0,"Sea Lamprey"
"18161","Sea Lamprey",2007,15,0,0,"2007",0,"Sea Lamprey"
"18162","Sea Lamprey",2007,16,0,0,"2007",0,"Sea Lamprey"
"18163","Sea Lamprey",2007,17,0,0,"2007",0,"Sea Lamprey"
"18164","Sea Lamprey",2007,18,0,0,"2007",0,"Sea Lamprey"
"18165","Sea Lamprey",2007,19,0,0,"2007",0,"Sea Lamprey"
"18166","Sea Lamprey",2007,20,0,0,"2007",0,"Sea Lamprey"
"18167","Sea Lamprey",2007,21,0,0,"2007",0,"Sea Lamprey"
"18168","Sea Lamprey",2007,13,0,0,"2007",0,"Sea Lamprey"
"18169","Sea Lamprey",2007,22,0,0,"2007",0,"Sea Lamprey"
"18170","Sea Lamprey",2007,14,0,0,"2007",0,"Sea Lamprey"
"18171","Sea Lamprey",2008,26,0,1,"2008",0,"Sea Lamprey"
"18172","Sea Lamprey",2008,30,0,1,"2008",0,"Sea Lamprey"
"18173","Sea Lamprey",2008,32,0,1,"2008",0,"Sea Lamprey"
"18174","Sea Lamprey",2008,20,0,1,"2008",0,"Sea Lamprey"
"18175","Sea Lamprey",2008,18,0,1,"2008",0,"Sea Lamprey"
"18176","Sea Lamprey",2008,25,0,1,"2008",0,"Sea Lamprey"
"18177","Sea Lamprey",2008,22,0,1,"2008",0,"Sea Lamprey"
"18178","Sea Lamprey",2008,35,0,1,"2008",0,"Sea Lamprey"
"18179","Sea Lamprey",2008,13,0,1,"2008",0,"Sea Lamprey"
"18180","Sea Lamprey",2008,27,0,1,"2008",0,"Sea Lamprey"
"18181","Sea Lamprey",2008,33,0,1,"2008",0,"Sea Lamprey"
"18182","Sea Lamprey",2008,16,0,1,"2008",0,"Sea Lamprey"
"18183","Sea Lamprey",2008,31,0,1,"2008",0,"Sea Lamprey"
"18184","Sea Lamprey",2008,19,0,1,"2008",0,"Sea Lamprey"
"18185","Sea Lamprey",2008,28,0,1,"2008",0,"Sea Lamprey"
"18186","Sea Lamprey",2008,24,0,1,"2008",0,"Sea Lamprey"
"18187","Sea Lamprey",2008,14,1,1,"2008",1,"Sea Lamprey"
"18188","Sea Lamprey",2008,21,0,1,"2008",0,"Sea Lamprey"
"18189","Sea Lamprey",2008,29,0,1,"2008",0,"Sea Lamprey"
"18190","Sea Lamprey",2008,23,0,1,"2008",0,"Sea Lamprey"
"18191","Sea Lamprey",2008,34,0,1,"2008",0,"Sea Lamprey"
"18192","Sea Lamprey",2008,15,0,1,"2008",0,"Sea Lamprey"
"18193","Sea Lamprey",2008,17,0,1,"2008",0,"Sea Lamprey"
"18194","Sea Lamprey",2009,11,0,0,"2009",0,"Sea Lamprey"
"18195","Sea Lamprey",2009,12,0,0,"2009",0,"Sea Lamprey"
"18196","Sea Lamprey",2009,13,0,0,"2009",0,"Sea Lamprey"
"18197","Sea Lamprey",2009,14,0,0,"2009",0,"Sea Lamprey"
"18198","Sea Lamprey",2009,15,0,0,"2009",0,"Sea Lamprey"
"18199","Sea Lamprey",2009,16,0,0,"2009",0,"Sea Lamprey"
"18200","Sea Lamprey",2009,17,0,0,"2009",0,"Sea Lamprey"
"18201","Sea Lamprey",2009,18,0,0,"2009",0,"Sea Lamprey"
"18202","Sea Lamprey",2009,22,0,0,"2009",0,"Sea Lamprey"
"18203","Sea Lamprey",2009,20,0,0,"2009",0,"Sea Lamprey"
"18204","Sea Lamprey",2009,21,0,0,"2009",0,"Sea Lamprey"
"18205","Sea Lamprey",2009,23,0,0,"2009",0,"Sea Lamprey"
"18206","Sea Lamprey",2009,24,0,0,"2009",0,"Sea Lamprey"
"18207","Sea Lamprey",2009,25,0,0,"2009",0,"Sea Lamprey"
"18208","Sea Lamprey",2009,26,0,0,"2009",0,"Sea Lamprey"
"18209","Sea Lamprey",2009,27,0,0,"2009",0,"Sea Lamprey"
"18210","Sea Lamprey",2009,19,0,0,"2009",0,"Sea Lamprey"
"18211","Sea Lamprey",2009,28,0,0,"2009",0,"Sea Lamprey"
"18212","Sea Lamprey",2009,29,0,0,"2009",0,"Sea Lamprey"
"18213","Sea Lamprey",2009,30,0,0,"2009",0,"Sea Lamprey"
"18214","Sea Lamprey",2009,31,0,0,"2009",0,"Sea Lamprey"
"18215","Sea Lamprey",2009,32,0,0,"2009",0,"Sea Lamprey"
"18216","Sea Lamprey",2009,33,0,0,"2009",0,"Sea Lamprey"
"18217","Sea Lamprey",2009,34,0,0,"2009",0,"Sea Lamprey"
"18218","Sea Lamprey",2009,35,0,0,"2009",0,"Sea Lamprey"
"18219","Sea Lamprey",2010,35,0,1,"2010",0,"Sea Lamprey"
"18220","Sea Lamprey",2010,32,0,1,"2010",0,"Sea Lamprey"
"18221","Sea Lamprey",2010,18,0,1,"2010",0,"Sea Lamprey"
"18222","Sea Lamprey",2010,13,0,1,"2010",0,"Sea Lamprey"
"18223","Sea Lamprey",2010,25,0,1,"2010",0,"Sea Lamprey"
"18224","Sea Lamprey",2010,33,0,1,"2010",0,"Sea Lamprey"
"18225","Sea Lamprey",2010,30,0,1,"2010",0,"Sea Lamprey"
"18226","Sea Lamprey",2010,28,0,1,"2010",0,"Sea Lamprey"
"18227","Sea Lamprey",2010,29,0,1,"2010",0,"Sea Lamprey"
"18228","Sea Lamprey",2010,20,0,1,"2010",0,"Sea Lamprey"
"18229","Sea Lamprey",2010,15,0,1,"2010",0,"Sea Lamprey"
"18230","Sea Lamprey",2010,11,0,1,"2010",0,"Sea Lamprey"
"18231","Sea Lamprey",2010,27,0,1,"2010",0,"Sea Lamprey"
"18232","Sea Lamprey",2010,34,0,1,"2010",0,"Sea Lamprey"
"18233","Sea Lamprey",2010,16,0,1,"2010",0,"Sea Lamprey"
"18234","Sea Lamprey",2010,31,0,1,"2010",0,"Sea Lamprey"
"18235","Sea Lamprey",2010,21,1,1,"2010",1,"Sea Lamprey"
"18236","Sea Lamprey",2010,24,0,1,"2010",0,"Sea Lamprey"
"18237","Sea Lamprey",2010,26,0,1,"2010",0,"Sea Lamprey"
"18238","Sea Lamprey",2010,14,0,1,"2010",0,"Sea Lamprey"
"18239","Sea Lamprey",2010,22,0,1,"2010",0,"Sea Lamprey"
"18240","Sea Lamprey",2010,19,0,1,"2010",0,"Sea Lamprey"
"18241","Sea Lamprey",2010,17,0,1,"2010",0,"Sea Lamprey"
"18242","Sea Lamprey",2010,23,0,1,"2010",0,"Sea Lamprey"
"18243","Sea Lamprey",2010,12,0,1,"2010",0,"Sea Lamprey"
"18244","Sea Lamprey",2011,18,0,0,"2011",0,"Sea Lamprey"
"18245","Sea Lamprey",2011,19,0,0,"2011",0,"Sea Lamprey"
"18246","Sea Lamprey",2011,20,0,0,"2011",0,"Sea Lamprey"
"18247","Sea Lamprey",2011,21,0,0,"2011",0,"Sea Lamprey"
"18248","Sea Lamprey",2011,22,0,0,"2011",0,"Sea Lamprey"
"18249","Sea Lamprey",2011,23,0,0,"2011",0,"Sea Lamprey"
"18250","Sea Lamprey",2011,24,0,0,"2011",0,"Sea Lamprey"
"18251","Sea Lamprey",2011,25,0,0,"2011",0,"Sea Lamprey"
"18252","Sea Lamprey",2011,26,0,0,"2011",0,"Sea Lamprey"
"18253","Sea Lamprey",2011,27,0,0,"2011",0,"Sea Lamprey"
"18254","Sea Lamprey",2011,28,0,0,"2011",0,"Sea Lamprey"
"18255","Sea Lamprey",2011,29,0,0,"2011",0,"Sea Lamprey"
"18256","Sea Lamprey",2011,30,0,0,"2011",0,"Sea Lamprey"
"18257","Sea Lamprey",2011,31,0,0,"2011",0,"Sea Lamprey"
"18258","Sea Lamprey",2011,32,0,0,"2011",0,"Sea Lamprey"
"18259","Sea Lamprey",2011,33,0,0,"2011",0,"Sea Lamprey"
"18260","Sea Lamprey",2011,34,0,0,"2011",0,"Sea Lamprey"
"18261","Sea Lamprey",2011,35,0,0,"2011",0,"Sea Lamprey"
"18262","Sea Lamprey",2011,11,0,0,"2011",0,"Sea Lamprey"
"18263","Sea Lamprey",2011,12,0,0,"2011",0,"Sea Lamprey"
"18264","Sea Lamprey",2011,13,0,0,"2011",0,"Sea Lamprey"
"18265","Sea Lamprey",2011,14,0,0,"2011",0,"Sea Lamprey"
"18266","Sea Lamprey",2011,15,0,0,"2011",0,"Sea Lamprey"
"18267","Sea Lamprey",2011,16,0,0,"2011",0,"Sea Lamprey"
"18268","Sea Lamprey",2011,17,0,0,"2011",0,"Sea Lamprey"
"18269","Sea Lamprey",2012,14,0,2,"2012",0,"Sea Lamprey"
"18270","Sea Lamprey",2012,19,0,2,"2012",0,"Sea Lamprey"
"18271","Sea Lamprey",2012,25,0,2,"2012",0,"Sea Lamprey"
"18272","Sea Lamprey",2012,26,0,2,"2012",0,"Sea Lamprey"
"18273","Sea Lamprey",2012,12,0,2,"2012",0,"Sea Lamprey"
"18274","Sea Lamprey",2012,15,0,2,"2012",0,"Sea Lamprey"
"18275","Sea Lamprey",2012,35,0,2,"2012",0,"Sea Lamprey"
"18276","Sea Lamprey",2012,23,0,2,"2012",0,"Sea Lamprey"
"18277","Sea Lamprey",2012,28,0,2,"2012",0,"Sea Lamprey"
"18278","Sea Lamprey",2012,17,0,2,"2012",0,"Sea Lamprey"
"18279","Sea Lamprey",2012,20,0,2,"2012",0,"Sea Lamprey"
"18280","Sea Lamprey",2012,34,0,2,"2012",0,"Sea Lamprey"
"18281","Sea Lamprey",2012,24,0,2,"2012",0,"Sea Lamprey"
"18282","Sea Lamprey",2012,32,0,2,"2012",0,"Sea Lamprey"
"18283","Sea Lamprey",2012,27,0,2,"2012",0,"Sea Lamprey"
"18284","Sea Lamprey",2012,13,0,2,"2012",0,"Sea Lamprey"
"18285","Sea Lamprey",2012,30,0,2,"2012",0,"Sea Lamprey"
"18286","Sea Lamprey",2012,11,0,2,"2012",0,"Sea Lamprey"
"18287","Sea Lamprey",2012,18,0,2,"2012",0,"Sea Lamprey"
"18288","Sea Lamprey",2012,21,0,2,"2012",0,"Sea Lamprey"
"18289","Sea Lamprey",2012,16,1,2,"2012",0.5,"Sea Lamprey"
"18290","Sea Lamprey",2012,22,1,2,"2012",0.5,"Sea Lamprey"
"18291","Sea Lamprey",2012,10,0,2,"2012",0,"Sea Lamprey"
"18292","Sea Lamprey",2012,29,0,2,"2012",0,"Sea Lamprey"
"18293","Sea Lamprey",2012,31,0,2,"2012",0,"Sea Lamprey"
"18294","Sea Lamprey",2012,33,0,2,"2012",0,"Sea Lamprey"
"18295","Sea Lamprey",2013,16,0,1,"2013",0,"Sea Lamprey"
"18296","Sea Lamprey",2013,28,0,1,"2013",0,"Sea Lamprey"
"18297","Sea Lamprey",2013,29,0,1,"2013",0,"Sea Lamprey"
"18298","Sea Lamprey",2013,17,0,1,"2013",0,"Sea Lamprey"
"18299","Sea Lamprey",2013,18,0,1,"2013",0,"Sea Lamprey"
"18300","Sea Lamprey",2013,14,0,1,"2013",0,"Sea Lamprey"
"18301","Sea Lamprey",2013,27,0,1,"2013",0,"Sea Lamprey"
"18302","Sea Lamprey",2013,34,0,1,"2013",0,"Sea Lamprey"
"18303","Sea Lamprey",2013,25,0,1,"2013",0,"Sea Lamprey"
"18304","Sea Lamprey",2013,30,0,1,"2013",0,"Sea Lamprey"
"18305","Sea Lamprey",2013,35,0,1,"2013",0,"Sea Lamprey"
"18306","Sea Lamprey",2013,11,0,1,"2013",0,"Sea Lamprey"
"18307","Sea Lamprey",2013,26,0,1,"2013",0,"Sea Lamprey"
"18308","Sea Lamprey",2013,22,0,1,"2013",0,"Sea Lamprey"
"18309","Sea Lamprey",2013,24,0,1,"2013",0,"Sea Lamprey"
"18310","Sea Lamprey",2013,20,0,1,"2013",0,"Sea Lamprey"
"18311","Sea Lamprey",2013,33,0,1,"2013",0,"Sea Lamprey"
"18312","Sea Lamprey",2013,21,0,1,"2013",0,"Sea Lamprey"
"18313","Sea Lamprey",2013,23,1,1,"2013",1,"Sea Lamprey"
"18314","Sea Lamprey",2013,15,0,1,"2013",0,"Sea Lamprey"
"18315","Sea Lamprey",2013,31,0,1,"2013",0,"Sea Lamprey"
"18316","Sea Lamprey",2013,32,0,1,"2013",0,"Sea Lamprey"
"18317","Sea Lamprey",2013,13,0,1,"2013",0,"Sea Lamprey"
"18318","Sea Lamprey",2013,12,0,1,"2013",0,"Sea Lamprey"
"18319","Sea Lamprey",2013,19,0,1,"2013",0,"Sea Lamprey"
"18320","Sea Lamprey",2014,16,0,0,"2014",0,"Sea Lamprey"
"18321","Sea Lamprey",2014,24,0,0,"2014",0,"Sea Lamprey"
"18322","Sea Lamprey",2014,13,0,0,"2014",0,"Sea Lamprey"
"18323","Sea Lamprey",2014,14,0,0,"2014",0,"Sea Lamprey"
"18324","Sea Lamprey",2014,15,0,0,"2014",0,"Sea Lamprey"
"18325","Sea Lamprey",2014,25,0,0,"2014",0,"Sea Lamprey"
"18326","Sea Lamprey",2014,26,0,0,"2014",0,"Sea Lamprey"
"18327","Sea Lamprey",2014,27,0,0,"2014",0,"Sea Lamprey"
"18328","Sea Lamprey",2014,28,0,0,"2014",0,"Sea Lamprey"
"18329","Sea Lamprey",2014,29,0,0,"2014",0,"Sea Lamprey"
"18330","Sea Lamprey",2014,30,0,0,"2014",0,"Sea Lamprey"
"18331","Sea Lamprey",2014,22,0,0,"2014",0,"Sea Lamprey"
"18332","Sea Lamprey",2014,31,0,0,"2014",0,"Sea Lamprey"
"18333","Sea Lamprey",2014,23,0,0,"2014",0,"Sea Lamprey"
"18334","Sea Lamprey",2014,32,0,0,"2014",0,"Sea Lamprey"
"18335","Sea Lamprey",2014,33,0,0,"2014",0,"Sea Lamprey"
"18336","Sea Lamprey",2014,34,0,0,"2014",0,"Sea Lamprey"
"18337","Sea Lamprey",2014,35,0,0,"2014",0,"Sea Lamprey"
"18338","Sea Lamprey",2014,20,0,0,"2014",0,"Sea Lamprey"
"18339","Sea Lamprey",2014,21,0,0,"2014",0,"Sea Lamprey"
"18340","Sea Lamprey",2014,17,0,0,"2014",0,"Sea Lamprey"
"18341","Sea Lamprey",2014,18,0,0,"2014",0,"Sea Lamprey"
"18342","Sea Lamprey",2014,19,0,0,"2014",0,"Sea Lamprey"
"18343","Sea Lamprey",2015,19,0,0,"2015",0,"Sea Lamprey"
"18344","Sea Lamprey",2015,20,0,0,"2015",0,"Sea Lamprey"
"18345","Sea Lamprey",2015,21,0,0,"2015",0,"Sea Lamprey"
"18346","Sea Lamprey",2015,22,0,0,"2015",0,"Sea Lamprey"
"18347","Sea Lamprey",2015,23,0,0,"2015",0,"Sea Lamprey"
"18348","Sea Lamprey",2015,28,0,0,"2015",0,"Sea Lamprey"
"18349","Sea Lamprey",2015,29,0,0,"2015",0,"Sea Lamprey"
"18350","Sea Lamprey",2015,30,0,0,"2015",0,"Sea Lamprey"
"18351","Sea Lamprey",2015,31,0,0,"2015",0,"Sea Lamprey"
"18352","Sea Lamprey",2015,32,0,0,"2015",0,"Sea Lamprey"
"18353","Sea Lamprey",2015,24,0,0,"2015",0,"Sea Lamprey"
"18354","Sea Lamprey",2015,33,0,0,"2015",0,"Sea Lamprey"
"18355","Sea Lamprey",2015,25,0,0,"2015",0,"Sea Lamprey"
"18356","Sea Lamprey",2015,34,0,0,"2015",0,"Sea Lamprey"
"18357","Sea Lamprey",2015,26,0,0,"2015",0,"Sea Lamprey"
"18358","Sea Lamprey",2015,35,0,0,"2015",0,"Sea Lamprey"
"18359","Sea Lamprey",2015,27,0,0,"2015",0,"Sea Lamprey"
"18360","Sea Lamprey",2015,13,0,0,"2015",0,"Sea Lamprey"
"18361","Sea Lamprey",2015,14,0,0,"2015",0,"Sea Lamprey"
"18362","Sea Lamprey",2015,15,0,0,"2015",0,"Sea Lamprey"
"18363","Sea Lamprey",2015,16,0,0,"2015",0,"Sea Lamprey"
"18364","Sea Lamprey",2015,17,0,0,"2015",0,"Sea Lamprey"
"18365","Sea Lamprey",2015,18,0,0,"2015",0,"Sea Lamprey"
"18366","Sea Lamprey",2016,23,0,0,"2016",0,"Sea Lamprey"
"18367","Sea Lamprey",2016,24,0,0,"2016",0,"Sea Lamprey"
"18368","Sea Lamprey",2016,25,0,0,"2016",0,"Sea Lamprey"
"18369","Sea Lamprey",2016,26,0,0,"2016",0,"Sea Lamprey"
"18370","Sea Lamprey",2016,27,0,0,"2016",0,"Sea Lamprey"
"18371","Sea Lamprey",2016,28,0,0,"2016",0,"Sea Lamprey"
"18372","Sea Lamprey",2016,29,0,0,"2016",0,"Sea Lamprey"
"18373","Sea Lamprey",2016,30,0,0,"2016",0,"Sea Lamprey"
"18374","Sea Lamprey",2016,31,0,0,"2016",0,"Sea Lamprey"
"18375","Sea Lamprey",2016,33,0,0,"2016",0,"Sea Lamprey"
"18376","Sea Lamprey",2016,34,0,0,"2016",0,"Sea Lamprey"
"18377","Sea Lamprey",2016,13,0,0,"2016",0,"Sea Lamprey"
"18378","Sea Lamprey",2016,14,0,0,"2016",0,"Sea Lamprey"
"18379","Sea Lamprey",2016,15,0,0,"2016",0,"Sea Lamprey"
"18380","Sea Lamprey",2016,16,0,0,"2016",0,"Sea Lamprey"
"18381","Sea Lamprey",2016,35,0,0,"2016",0,"Sea Lamprey"
"18382","Sea Lamprey",2016,17,0,0,"2016",0,"Sea Lamprey"
"18383","Sea Lamprey",2016,18,0,0,"2016",0,"Sea Lamprey"
"18384","Sea Lamprey",2016,11,0,0,"2016",0,"Sea Lamprey"
"18385","Sea Lamprey",2016,12,0,0,"2016",0,"Sea Lamprey"
"18386","Sea Lamprey",2016,10,0,0,"2016",0,"Sea Lamprey"
"18387","Sea Lamprey",2016,19,0,0,"2016",0,"Sea Lamprey"
"18388","Sea Lamprey",2016,20,0,0,"2016",0,"Sea Lamprey"
"18389","Sea Lamprey",2016,21,0,0,"2016",0,"Sea Lamprey"
"18390","Sea Lamprey",2016,22,0,0,"2016",0,"Sea Lamprey"
"18391","Sea Lamprey",2017,19,0,0,"2017",0,"Sea Lamprey"
"18392","Sea Lamprey",2017,10,0,0,"2017",0,"Sea Lamprey"
"18393","Sea Lamprey",2017,12,0,0,"2017",0,"Sea Lamprey"
"18394","Sea Lamprey",2017,13,0,0,"2017",0,"Sea Lamprey"
"18395","Sea Lamprey",2017,31,0,0,"2017",0,"Sea Lamprey"
"18396","Sea Lamprey",2017,14,0,0,"2017",0,"Sea Lamprey"
"18397","Sea Lamprey",2017,32,0,0,"2017",0,"Sea Lamprey"
"18398","Sea Lamprey",2017,15,0,0,"2017",0,"Sea Lamprey"
"18399","Sea Lamprey",2017,33,0,0,"2017",0,"Sea Lamprey"
"18400","Sea Lamprey",2017,16,0,0,"2017",0,"Sea Lamprey"
"18401","Sea Lamprey",2017,34,0,0,"2017",0,"Sea Lamprey"
"18402","Sea Lamprey",2017,17,0,0,"2017",0,"Sea Lamprey"
"18403","Sea Lamprey",2017,35,0,0,"2017",0,"Sea Lamprey"
"18404","Sea Lamprey",2017,18,0,0,"2017",0,"Sea Lamprey"
"18405","Sea Lamprey",2017,21,0,0,"2017",0,"Sea Lamprey"
"18406","Sea Lamprey",2017,22,0,0,"2017",0,"Sea Lamprey"
"18407","Sea Lamprey",2017,23,0,0,"2017",0,"Sea Lamprey"
"18408","Sea Lamprey",2017,27,0,0,"2017",0,"Sea Lamprey"
"18409","Sea Lamprey",2017,20,0,0,"2017",0,"Sea Lamprey"
"18410","Sea Lamprey",2017,30,0,0,"2017",0,"Sea Lamprey"
"18411","Sea Lamprey",2017,28,0,0,"2017",0,"Sea Lamprey"
"18412","Sea Lamprey",2017,29,0,0,"2017",0,"Sea Lamprey"
"18413","Sea Lamprey",2017,24,0,0,"2017",0,"Sea Lamprey"
"18414","Sea Lamprey",2017,25,0,0,"2017",0,"Sea Lamprey"
"18415","Sea Lamprey",2017,26,0,0,"2017",0,"Sea Lamprey"
"18416","Sea Lamprey",2018,24,0,0,"2018",0,"Sea Lamprey"
"18417","Sea Lamprey",2018,25,0,0,"2018",0,"Sea Lamprey"
"18418","Sea Lamprey",2018,26,0,0,"2018",0,"Sea Lamprey"
"18419","Sea Lamprey",2018,27,0,0,"2018",0,"Sea Lamprey"
"18420","Sea Lamprey",2018,35,0,0,"2018",0,"Sea Lamprey"
"18421","Sea Lamprey",2018,31,0,0,"2018",0,"Sea Lamprey"
"18422","Sea Lamprey",2018,32,0,0,"2018",0,"Sea Lamprey"
"18423","Sea Lamprey",2018,33,0,0,"2018",0,"Sea Lamprey"
"18424","Sea Lamprey",2018,34,0,0,"2018",0,"Sea Lamprey"
"18425","Sea Lamprey",2018,28,0,0,"2018",0,"Sea Lamprey"
"18426","Sea Lamprey",2018,29,0,0,"2018",0,"Sea Lamprey"
"18427","Sea Lamprey",2018,30,0,0,"2018",0,"Sea Lamprey"
"18428","Sea Lamprey",2018,23,0,0,"2018",0,"Sea Lamprey"
"18429","Sea Lamprey",2018,9,0,0,"2018",0,"Sea Lamprey"
"18430","Sea Lamprey",2018,16,0,0,"2018",0,"Sea Lamprey"
"18431","Sea Lamprey",2018,17,0,0,"2018",0,"Sea Lamprey"
"18432","Sea Lamprey",2018,18,0,0,"2018",0,"Sea Lamprey"
"18433","Sea Lamprey",2018,19,0,0,"2018",0,"Sea Lamprey"
"18434","Sea Lamprey",2018,20,0,0,"2018",0,"Sea Lamprey"
"18435","Sea Lamprey",2018,21,0,0,"2018",0,"Sea Lamprey"
"18436","Sea Lamprey",2018,22,0,0,"2018",0,"Sea Lamprey"
"18437","Sea Lamprey",2018,14,0,0,"2018",0,"Sea Lamprey"
"18438","Sea Lamprey",2018,15,0,0,"2018",0,"Sea Lamprey"
"18439","Sea Lamprey",2018,10,0,0,"2018",0,"Sea Lamprey"
"18440","Sea Lamprey",2018,12,0,0,"2018",0,"Sea Lamprey"
"18441","Sea Lamprey",2018,13,0,0,"2018",0,"Sea Lamprey"
"18442","Sea Lamprey",2019,11,0,0,"2019",0,"Sea Lamprey"
"18443","Sea Lamprey",2019,12,0,0,"2019",0,"Sea Lamprey"
"18444","Sea Lamprey",2019,13,0,0,"2019",0,"Sea Lamprey"
"18445","Sea Lamprey",2019,14,0,0,"2019",0,"Sea Lamprey"
"18446","Sea Lamprey",2019,15,0,0,"2019",0,"Sea Lamprey"
"18447","Sea Lamprey",2019,16,0,0,"2019",0,"Sea Lamprey"
"18448","Sea Lamprey",2019,17,0,0,"2019",0,"Sea Lamprey"
"18449","Sea Lamprey",2019,18,0,0,"2019",0,"Sea Lamprey"
"18450","Sea Lamprey",2019,19,0,0,"2019",0,"Sea Lamprey"
"18451","Sea Lamprey",2019,20,0,0,"2019",0,"Sea Lamprey"
"18452","Sea Lamprey",2019,21,0,0,"2019",0,"Sea Lamprey"
"18453","Sea Lamprey",2019,22,0,0,"2019",0,"Sea Lamprey"
"18454","Sea Lamprey",2019,23,0,0,"2019",0,"Sea Lamprey"
"18455","Sea Lamprey",2019,25,0,0,"2019",0,"Sea Lamprey"
"18456","Sea Lamprey",2019,26,0,0,"2019",0,"Sea Lamprey"
"18457","Sea Lamprey",2019,27,0,0,"2019",0,"Sea Lamprey"
"18458","Sea Lamprey",2019,28,0,0,"2019",0,"Sea Lamprey"
"18459","Sea Lamprey",2019,29,0,0,"2019",0,"Sea Lamprey"
"18460","Sea Lamprey",2019,30,0,0,"2019",0,"Sea Lamprey"
"18461","Sea Lamprey",2019,31,0,0,"2019",0,"Sea Lamprey"
"18462","Sea Lamprey",2019,32,0,0,"2019",0,"Sea Lamprey"
"18463","Sea Lamprey",2019,24,0,0,"2019",0,"Sea Lamprey"
"18464","Sea Lamprey",2019,33,0,0,"2019",0,"Sea Lamprey"
"18465","Sea Lamprey",2019,34,0,0,"2019",0,"Sea Lamprey"
"18466","Sea Lamprey",2019,35,0,0,"2019",0,"Sea Lamprey"
"18467","Sea Lamprey",2020,23,0,0,"2020",0,"Sea Lamprey"
"18468","Sea Lamprey",2020,35,0,0,"2020",0,"Sea Lamprey"
"18469","Sea Lamprey",2020,29,0,0,"2020",0,"Sea Lamprey"
"18470","Sea Lamprey",2020,31,0,0,"2020",0,"Sea Lamprey"
"18471","Sea Lamprey",2020,32,0,0,"2020",0,"Sea Lamprey"
"18472","Sea Lamprey",2020,24,0,0,"2020",0,"Sea Lamprey"
"18473","Sea Lamprey",2020,25,0,0,"2020",0,"Sea Lamprey"
"18474","Sea Lamprey",2020,26,0,0,"2020",0,"Sea Lamprey"
"18475","Sea Lamprey",2020,19,0,0,"2020",0,"Sea Lamprey"
"18476","Sea Lamprey",2020,20,0,0,"2020",0,"Sea Lamprey"
"18477","Sea Lamprey",2020,12,0,0,"2020",0,"Sea Lamprey"
"18478","Sea Lamprey",2020,21,0,0,"2020",0,"Sea Lamprey"
"18479","Sea Lamprey",2020,30,0,0,"2020",0,"Sea Lamprey"
"18480","Sea Lamprey",2020,13,0,0,"2020",0,"Sea Lamprey"
"18481","Sea Lamprey",2020,22,0,0,"2020",0,"Sea Lamprey"
"18482","Sea Lamprey",2020,14,0,0,"2020",0,"Sea Lamprey"
"18483","Sea Lamprey",2020,15,0,0,"2020",0,"Sea Lamprey"
"18484","Sea Lamprey",2020,33,0,0,"2020",0,"Sea Lamprey"
"18485","Sea Lamprey",2020,16,0,0,"2020",0,"Sea Lamprey"
"18486","Sea Lamprey",2020,34,0,0,"2020",0,"Sea Lamprey"
"18487","Sea Lamprey",2020,17,0,0,"2020",0,"Sea Lamprey"
"18488","Sea Lamprey",2020,18,0,0,"2020",0,"Sea Lamprey"
"18489","Sea Lamprey",2020,27,0,0,"2020",0,"Sea Lamprey"
"18490","Sea Lamprey",2020,28,0,0,"2020",0,"Sea Lamprey"
"18491","Sea Lamprey",2020,11,0,0,"2020",0,"Sea Lamprey"
"18492","Sea Lamprey",2021,33,0,0,"2021",0,"Sea Lamprey"
"18493","Sea Lamprey",2021,34,0,0,"2021",0,"Sea Lamprey"
"18494","Sea Lamprey",2021,35,0,0,"2021",0,"Sea Lamprey"
"18495","Sea Lamprey",2021,32,0,0,"2021",0,"Sea Lamprey"
"18496","Sea Lamprey",2021,28,0,0,"2021",0,"Sea Lamprey"
"18497","Sea Lamprey",2021,11,0,0,"2021",0,"Sea Lamprey"
"18498","Sea Lamprey",2021,29,0,0,"2021",0,"Sea Lamprey"
"18499","Sea Lamprey",2021,30,0,0,"2021",0,"Sea Lamprey"
"18500","Sea Lamprey",2021,31,0,0,"2021",0,"Sea Lamprey"
"18501","Sea Lamprey",2021,25,0,0,"2021",0,"Sea Lamprey"
"18502","Sea Lamprey",2021,26,0,0,"2021",0,"Sea Lamprey"
"18503","Sea Lamprey",2021,24,0,0,"2021",0,"Sea Lamprey"
"18504","Sea Lamprey",2021,27,0,0,"2021",0,"Sea Lamprey"
"18505","Sea Lamprey",2021,22,0,0,"2021",0,"Sea Lamprey"
"18506","Sea Lamprey",2021,23,0,0,"2021",0,"Sea Lamprey"
"18507","Sea Lamprey",2021,12,0,0,"2021",0,"Sea Lamprey"
"18508","Sea Lamprey",2021,13,0,0,"2021",0,"Sea Lamprey"
"18509","Sea Lamprey",2021,14,0,0,"2021",0,"Sea Lamprey"
"18510","Sea Lamprey",2021,15,0,0,"2021",0,"Sea Lamprey"
"18511","Sea Lamprey",2021,18,0,0,"2021",0,"Sea Lamprey"
"18512","Sea Lamprey",2021,16,0,0,"2021",0,"Sea Lamprey"
"18513","Sea Lamprey",2021,19,0,0,"2021",0,"Sea Lamprey"
"18514","Sea Lamprey",2021,17,0,0,"2021",0,"Sea Lamprey"
